rin	publication_id	edition_year	usc_title	usc_section	usc_appendix	authority_text	whole_citation
2900-AO57	201210	2012	38	1720	False	38 USC 1720	38 USC 1720
2900-AO57	201210	2012	38	1741	False	38 USC 1741 to 1745	38 USC 1741 to 1745
3052-AB92	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AB92	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AB92	201004	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AB92	201004	2010	12	2073	False	12 USC 2073 to 2076	12 USC 2073 to 2076
3052-AB92	201004	2010	12	2093	False	12 USC 2093	12 USC 2093
3052-AB92	201004	2010	12	2122	False	12 USC 2122	12 USC 2122
3052-AB92	201004	2010	12	2128	False	12 USC 2128	12 USC 2128
3052-AB92	201004	2010	12	2132	False	12 USC 2132	12 USC 2132
3052-AB92	201004	2010	12	2146	False	12 USC 2146	12 USC 2146
3052-AB92	201004	2010	12	2154	False	12 USC 2154	12 USC 2154
3052-AB92	201004	2010	12	2154a	False	12 USC 2154a	12 USC 2154a
3052-AB92	201004	2010	12	2160	False	12 USC 2160	12 USC 2160
3052-AB92	201004	2010	12	2202b	False	12 USC 2202b	12 USC 2202b
3052-AB92	201004	2010	12	2211	False	12 USC 2211	12 USC 2211
3052-AB92	201004	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AB92	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AB92	201004	2010	12	2278b	False	12 USC 2278b	12 USC 2278b
3052-AB92	201004	2010	12	2278b-6	False	12 USC 2278b-6	12 USC 2278b-6
3052-AB92	201004	2010	12	2279aa	False	12 USC 2279aa	12 USC 2279aa
3052-AB92	201004	2010	12	2279aa-10	False	12 USC 2279aa-10	12 USC 2279aa-10
3052-AB92	201004	2010	12	2279aa-12	False	12 USC 2279aa-12	12 USC 2279aa-12
3052-AB92	201004	2010	12	2279aa-3	False	12 USC 2279aa-3	12 USC 2279aa-3
3052-AB92	201004	2010	12	2279aa-4	False	12 USC 2279aa-4	12 USC 2279aa-4
3052-AB92	201004	2010	12	2279aa-6	False	12 USC 2279aa-6 to 2279aa-8	12 USC 2279aa-6 to 2279aa-8
3052-AB92	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AB92	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AB92	201010	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AB92	201010	2010	12	2073	False	12 USC 2073 to 2076	12 USC 2073 to 2076
3052-AB92	201010	2010	12	2093	False	12 USC 2093	12 USC 2093
3052-AB92	201010	2010	12	2122	False	12 USC 2122	12 USC 2122
3052-AB92	201010	2010	12	2128	False	12 USC 2128	12 USC 2128
3052-AB92	201010	2010	12	2132	False	12 USC 2132	12 USC 2132
3052-AB92	201010	2010	12	2146	False	12 USC 2146	12 USC 2146
3052-AB92	201010	2010	12	2154	False	12 USC 2154	12 USC 2154
3052-AB92	201010	2010	12	2154a	False	12 USC 2154a	12 USC 2154a
3052-AB92	201010	2010	12	2160	False	12 USC 2160	12 USC 2160
3052-AB92	201010	2010	12	2202b	False	12 USC 2202b	12 USC 2202b
3052-AB92	201010	2010	12	2211	False	12 USC 2211	12 USC 2211
3052-AB92	201010	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AB92	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AB92	201010	2010	12	2278b	False	12 USC 2278b	12 USC 2278b
3052-AB92	201010	2010	12	2278b-6	False	12 USC 2278b-6	12 USC 2278b-6
3052-AB92	201010	2010	12	2279aa	False	12 USC 2279aa	12 USC 2279aa
3052-AB92	201010	2010	12	2279aa-10	False	12 USC 2279aa-10	12 USC 2279aa-10
3052-AB92	201010	2010	12	2279aa-12	False	12 USC 2279aa-12	12 USC 2279aa-12
3052-AB92	201010	2010	12	2279aa-3	False	12 USC 2279aa-3	12 USC 2279aa-3
3052-AB92	201010	2010	12	2279aa-4	False	12 USC 2279aa-4	12 USC 2279aa-4
3052-AB92	201010	2010	12	2279aa-6	False	12 USC 2279aa-6 to 2279aa-8	12 USC 2279aa-6 to 2279aa-8
3052-AC20	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC20	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC20	201004	2010	12	2017	False	12 USC 2017 to 2019	12 USC 2017 to 2019
3052-AC20	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC20	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC20	201010	2010	12	2017	False	12 USC 2017 to 2019	12 USC 2017 to 2019
3052-AC25	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC25	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC25	201004	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AC25	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC25	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC25	201010	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AC39	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC41	201004	2010	12	2011	False	12 USC 2011 and 2012	12 USC 2011 and 2012
3052-AC41	201004	2010	12	2012	False	12 USC 2011 and 2012	12 USC 2011 and 2012
3052-AC41	201004	2010	12	2021	False	12 USC 2021	12 USC 2021
3052-AC41	201004	2010	12	2071	False	12 USC 2071	12 USC 2071
3052-AC41	201010	2010	12	2011	False	12 USC 2011 and 2012	12 USC 2011 and 2012
3052-AC41	201010	2010	12	2012	False	12 USC 2011 and 2012	12 USC 2011 and 2012
3052-AC41	201010	2010	12	2021	False	12 USC 2021	12 USC 2021
3052-AC41	201010	2010	12	2071	False	12 USC 2071	12 USC 2071
3052-AC42	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC42	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC42	201004	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AC42	201004	2010	12	2073	False	12 USC 2073 to 2076	12 USC 2073 to 2076
3052-AC42	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC42	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC42	201010	2010	12	2018	False	12 USC 2018 to 2020	12 USC 2018 to 2020
3052-AC42	201010	2010	12	2073	False	12 USC 2073 to 2076	12 USC 2073 to 2076
3052-AC43	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC43	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC43	201004	2010	12	2154	False	12 USC 2154	12 USC 2154
3052-AC43	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC43	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC43	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC43	201010	2010	12	2154	False	12 USC 2154	12 USC 2154
3052-AC43	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC44	201004	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC44	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC44	201004	2010	12	2254	False	12 USC 2254	12 USC 2254
3052-AC44	201010	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC44	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC44	201010	2010	12	2254	False	12 USC 2254	12 USC 2254
3052-AC45	201004	2010	12	2199	False	12 USC 2199	12 USC 2199
3052-AC45	201004	2010	12	2200	False	12 USC 2200 to 2202	12 USC 2200 to 2202
3052-AC46	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC46	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC48	201004	2010	12	2011	False	12 USC 2011	12 USC 2011
3052-AC48	201004	2010	12	2013	False	12 USC 2013 to 2015	12 USC 2013 to 2015
3052-AC49	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC49	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC49	201004	2010	12	2018	False	12 USC 2018 to 2019	12 USC 2018 to 2019
3052-AC50	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC50	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC50	201004	2010	12	2018	False	12 USC 2018 to 2019	12 USC 2018 to 2019
3052-AC50	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC50	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC50	201010	2010	12	2018	False	12 USC 2018 to 2019	12 USC 2018 to 2019
3052-AC51	201004	2010	12	2183	False	12 USC 2183	12 USC 2183
3052-AC51	201004	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC51	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC51	201004	2010	12	2279aa-11	False	12 USC 2279aa-11	12 USC 2279aa-11
3052-AC51	201004	2010	12	2279bb	False	12 USC 2279bb	12 USC 2279bb
3052-AC51	201010	2010	12	2183	False	12 USC 2183	12 USC 2183
3052-AC51	201010	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC51	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC51	201010	2010	12	2279aa-11	False	12 USC 2279aa-11	12 USC 2279aa-11
3052-AC51	201010	2010	12	2279bb	False	12 USC 2279bb	12 USC 2279bb
3052-AC52	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC52	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC52	201004	2010	12	2017	False	12 USC 2017 and 2018	12 USC 2017 and 2018
3052-AC52	201004	2010	12	2018	False	12 USC 2017 and 2018	12 USC 2017 and 2018
3052-AC52	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC52	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC52	201010	2010	12	2017	False	12 USC 2017 and 2018	12 USC 2017 and 2018
3052-AC52	201010	2010	12	2018	False	12 USC 2017 and 2018	12 USC 2017 and 2018
3052-AC53	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC55	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC55	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC55	201004	2010	12	2018	False	12 USC 2018 to 12 USC 2020	12 USC 2018 to 12 USC 2020
3052-AC55	201004	2010	12	2020	False	12 USC 2018 to 12 USC 2020	12 USC 2018 to 12 USC 2020
3052-AC56	201004	2010	12	2183	False	12 USC 2183	12 USC 2183
3052-AC56	201004	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC56	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC56	201004	2010	12	2279aa-11	False	12 USC 2279aa-11	12 USC 2279aa-11
3052-AC56	201010	2010	12	2183	False	12 USC 2183	12 USC 2183
3052-AC56	201010	2010	12	2243	False	12 USC 2243	12 USC 2243
3052-AC56	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC56	201010	2010	12	2279aa-11	False	12 USC 2279aa-11	12 USC 2279aa-11
3052-AC57	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC57	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC57	201004	2010	12	2018	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC57	201004	2010	12	2019	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC57	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC57	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC57	201010	2010	12	2018	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC57	201010	2010	12	2019	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC59	201004	2010	12	2011	False	12 USC 2011	12 USC 2011
3052-AC59	201004	2010	12	2013	False	12 USC 2013 to 2015	12 USC 2013 to 2015
3052-AC59	201004	2010	12	2017	False	12 USC 2017	12 USC 2017
3052-AC59	201010	2010	12	2011	False	12 USC 2011	12 USC 2011
3052-AC59	201010	2010	12	2013	False	12 USC 2013 to 2015	12 USC 2013 to 2015
3052-AC59	201010	2010	12	2017	False	12 USC 2017	12 USC 2017
3052-AC60	201004	2010	12	2011	False	12 USC 2011	12 USC 2011
3052-AC60	201004	2010	12	2013	False	12 USC 2013 to 2015	12 USC 2013 to 2015
3052-AC60	201010	2010	12	2011	False	12 USC 2011	12 USC 2011
3052-AC60	201010	2010	12	2013	False	12 USC 2013 to 2015	12 USC 2013 to 2015
3052-AC61	201004	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC61	201004	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC61	201004	2010	12	2018	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC61	201004	2010	12	2019	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC61	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC61	201010	2010	12	2015	False	12 USC 2015	12 USC 2015
3052-AC61	201010	2010	12	2018	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC61	201010	2010	12	2019	False	12 USC 2018 and 2019	12 USC 2018 and 2019
3052-AC62	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC62	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC63	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC63	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC64	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC64	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC65	201004	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC65	201010	2010	12	2252	False	12 USC 2252	12 USC 2252
3052-AC66	201010	2010	12	2013	False	12 USC 2013	12 USC 2013
3052-AC66	201010	2010	12	2019	False	12 USC 2019	12 USC 2019
3052-AC66	201010	2010	12	2020	False	12 USC 2020	12 USC 2020
3052-AC66	201010	2010	12	2073	False	12 USC 2073	12 USC 2073
3064-AC95	201004	2010	12	1819	False	12 USC 1819(a)(Tenth)	12 USC 1819(a)(Tenth)
3064-AC95	201004	2010	12	1820	False	12 USC 1820(g)	12 USC 1820(g)
3064-AC95	201004	2010	12	1831d	False	12 USC 1831d note	12 USC 1831d note
3064-AC95	201010	2010	12	1819	False	12 USC 1819(a)(Tenth)	12 USC 1819(a)(Tenth)
3064-AC95	201010	2010	12	1820	False	12 USC 1820(g)	12 USC 1820(g)
3064-AC95	201010	2010	12	1831d	False	12 USC 1831d note	12 USC 1831d note
3064-AC97	201004	2010	12	2901	False	12 USC 2901	12 USC 2901
3064-AC97	201010	2010	12	2901	False	12 USC 2901	12 USC 2901
3064-AD10	201004	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD10	201004	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD10	201004	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD10	201004	2010	12	1818	False	12 USC 1818(b) to 1818(c)	12 USC 1818(b) to 1818(c)
3064-AD10	201010	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD10	201010	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD10	201010	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD10	201010	2010	12	1818	False	12 USC 1818(b) to 1818(c)	12 USC 1818(b) to 1818(c)
3064-AD15	201004	2010	12	1811	False	12 USC 1811	12 USC 1811
3064-AD15	201004	2010	12	1815	False	12 USC 1815 to 1817	12 USC 1815 to 1817
3064-AD15	201004	2010	12	1819	False	12 USC 1819(a) Seventh and Tenth	12 USC 1819(a) Seventh and Tenth
3064-AD15	201004	2010	12	1820	False	12 USC 1820(g)	12 USC 1820(g)
3064-AD15	201004	2010	12	3108	False	12 USC 3108	12 USC 3108
3064-AD15	201004	2010	12	3207	False	12 USC 3207	12 USC 3207
3064-AD15	201010	2010	12	1811	False	12 USC 1811	12 USC 1811
3064-AD15	201010	2010	12	1815	False	12 USC 1815 to 1817	12 USC 1815 to 1817
3064-AD15	201010	2010	12	1819	False	12 USC 1819(a) Seventh and Tenth	12 USC 1819(a) Seventh and Tenth
3064-AD15	201010	2010	12	1820	False	12 USC 1820(g)	12 USC 1820(g)
3064-AD15	201010	2010	12	3108	False	12 USC 3108	12 USC 3108
3064-AD15	201010	2010	12	3207	False	12 USC 3207	12 USC 3207
3064-AD16	201004	2010	12	1819	False	12 USC 1819 (Seventh and Tenth)	12 USC 1819 (Seventh and Tenth)
3064-AD23	201004	2010	12	1833e	False	12 USC 1833e	12 USC 1833e
3064-AD23	201010	2010	12	1833e	False	12 USC 1833e	12 USC 1833e
3064-AD29	201004	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD29	201004	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD29	201004	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD29	201004	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD29	201004	2010	12	1818	False	12 USC 1818(b)	12 USC 1818(b)
3064-AD29	201004	2010	12	1818	False	12 USC 1818(t)	12 USC 1818(t)
3064-AD29	201004	2010	12	1819	False	12 USC 1819(Tenth)	12 USC 1819(Tenth)
3064-AD29	201004	2010	12	1828	False	12 USC 1828(c)	12 USC 1828(c)
3064-AD29	201010	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD29	201010	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD29	201010	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD29	201010	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD29	201010	2010	12	1818	False	12 USC 1818(b)	12 USC 1818(b)
3064-AD29	201010	2010	12	1818	False	12 USC 1818(t)	12 USC 1818(t)
3064-AD29	201010	2010	12	1819	False	12 USC 1819(Tenth)	12 USC 1819(Tenth)
3064-AD29	201010	2010	12	1828	False	12 USC 1828(c)	12 USC 1828(c)
3064-AD33	201004	2010	12	1813	False	12 USC 1813(l)	12 USC 1813(l)
3064-AD33	201004	2010	12	1813	False	12 USC 1813(m)	12 USC 1813(m)
3064-AD33	201004	2010	12	1817	False	12 USC 1817(i)	12 USC 1817(i)
3064-AD33	201004	2010	12	1818	False	12 USC 1818(q)	12 USC 1818(q)
3064-AD33	201010	2010	12	1813	False	12 USC 1813(l)	12 USC 1813(l)
3064-AD33	201010	2010	12	1813	False	12 USC 1813(m)	12 USC 1813(m)
3064-AD33	201010	2010	12	1817	False	12 USC 1817(i)	12 USC 1817(i)
3064-AD33	201010	2010	12	1818	False	12 USC 1818(q)	12 USC 1818(q)
3064-AD34	201004	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD34	201004	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD34	201004	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD34	201004	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD34	201010	2010	12	1815	False	12 USC 1815(a)	12 USC 1815(a)
3064-AD34	201010	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD34	201010	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD34	201010	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD40	201004	2010	12	1818	False	12 USC 1818	12 USC 1818
3064-AD40	201004	2010	12	1819	False	12 USC 1819 (Tenth)	12 USC 1819 (Tenth)
3064-AD40	201010	2010	12	1818	False	12 USC 1818	12 USC 1818
3064-AD40	201010	2010	12	1819	False	12 USC 1819 (Tenth)	12 USC 1819 (Tenth)
3064-AD41	201004	2010	12	1831f	False	12 USC 1831f(a)	12 USC 1831f(a)
3064-AD41	201004	2010	12	1831f	False	12 USC 1831f(c)	12 USC 1831f(c)
3064-AD41	201010	2010	12	1831f	False	12 USC 1831f(a)	12 USC 1831f(a)
3064-AD41	201010	2010	12	1831f	False	12 USC 1831f(c)	12 USC 1831f(c)
3064-AD42	201004	2010	12	1814	False	12 USC 1814(a)	12 USC 1814(a)
3064-AD42	201004	2010	12	1815	False	12 USC 1815(b)	12 USC 1815(b)
3064-AD42	201004	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD42	201004	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD43	201004	2010	12	1828	False	12 USC 1828(o)	12 USC 1828(o)
3064-AD43	201004	2010	12	5105	False	12 USC 5105 et. seq	12 USC 5105 et. seq
3064-AD43	201010	2010	12	1828	False	12 USC 1828(o)	12 USC 1828(o)
3064-AD43	201010	2010	12	5105	False	12 USC 5105 et seq	12 USC 5105 et seq
3064-AD45	201004	2010	12	1814	False	12 USC 1814 to 1817	12 USC 1814 to 1817
3064-AD45	201004	2010	12	1819	False	12 USC 1819 to 1820	12 USC 1819 to 1820
3064-AD45	201004	2010	12	1828	False	12 USC 1828 to 1831u	12 USC 1828 to 1831u
3064-AD45	201004	2010	12	2901	False	12 USC 2901 to 2908	12 USC 2901 to 2908
3064-AD45	201010	2010	12	1814	False	12 USC 1814 to 1817	12 USC 1814 to 1817
3064-AD45	201010	2010	12	1819	False	12 USC 1819 to 1820	12 USC 1819 to 1820
3064-AD45	201010	2010	12	1828	False	12 USC 1828 to 1831u	12 USC 1828 to 1831u
3064-AD45	201010	2010	12	2901	False	12 USC 2901 to 2908	12 USC 2901 to 2908
3064-AD48	201004	2010	12	1815	False	12 USC 1815(a) and 1815(b)	12 USC 1815(a) and 1815(b)
3064-AD48	201004	2010	12	1816	False	12 USC 1816 and 1818(a)	12 USC 1816 and 1818(a)
3064-AD48	201004	2010	12	1818	False	12 USC 1816 and 1818(a)	12 USC 1816 and 1818(a)
3064-AD48	201010	2010	12	1815	False	12 USC 1815(a) and 1815(b)	12 USC 1815(a) and 1815(b)
3064-AD48	201010	2010	12	1816	False	12 USC 1816 and 1818(a)	12 USC 1816 and 1818(a)
3064-AD48	201010	2010	12	1818	False	12 USC 1816 and 1818(a)	12 USC 1816 and 1818(a)
3064-AD49	201004	2010	12	1441	False	12 USC 1441	12 USC 1441
3064-AD49	201004	2010	12	1813	False	12 USC 1813	12 USC 1813
3064-AD49	201004	2010	12	1815	False	12 USC 1815	12 USC 1815
3064-AD49	201004	2010	12	1817	False	12 USC 1817-1819	12 USC 1817-1819
3064-AD49	201010	2010	12	1441	False	12 USC 1441	12 USC 1441
3064-AD49	201010	2010	12	1813	False	12 USC 1813	12 USC 1813
3064-AD49	201010	2010	12	1815	False	12 USC 1815	12 USC 1815
3064-AD49	201010	2010	12	1817	False	12 USC 1817 to 1819	12 USC 1817 to 1819
3064-AD50	201004	2010	12	1816	False	12 USC 1816	12 USC 1816
3064-AD50	201004	2010	12	1818	False	12 USC 1818(a)	12 USC 1818(a)
3064-AD50	201004	2010	12	375a	False	12 USC 375a(4)	12 USC 375a(4)
3064-AD50	201004	2010	12	375b	False	12 USC 375b	12 USC 375b
3064-AD51	201004	2010	12	1817	False	12 USC 1817(b)-(c)	12 USC 1817(b)-(c)
3064-AD52	201004	2010	12	1441	False	12 USC 1441	12 USC 1441
3064-AD52	201004	2010	12	1813	False	12 USC 1813	12 USC 1813
3064-AD52	201004	2010	12	1815	False	12 USC 1815	12 USC 1815
3064-AD52	201004	2010	12	1817	False	12 USC 1817 to 1819	12 USC 1817 to 1819
3064-AD53	201004	2010	12	1821	False	12 USC 1821(d)(1)	12 USC 1821(d)(1)
3064-AD53	201004	2010	12	1821	False	12 USC 1821(d)(10)(C)	12 USC 1821(d)(10)(C)
3064-AD53	201004	2010	12	1821	False	12 USC 1821(d)(11)	12 USC 1821(d)(11)
3064-AD53	201004	2010	12	1821	False	12 USC 1821(e)(1)	12 USC 1821(e)(1)
3064-AD53	201004	2010	12	1821	False	12 USC 1821(e)(8)(D)(i)	12 USC 1821(e)(8)(D)(i)
3064-AD53	201004	2010	12	1823	False	12 USC 1823(c)(4)	12 USC 1823(c)(4)
3064-AD53	201004	2010	12	1823	False	12 USC 1823(e)(2)	12 USC 1823(e)(2)
3064-AD53	201010	2010	12	1821	False	12 USC 1821(d)(1)	12 USC 1821(d)(1)
3064-AD53	201010	2010	12	1821	False	12 USC 1821(d)(10)(C)	12 USC 1821(d)(10)(C)
3064-AD53	201010	2010	12	1821	False	12 USC 1821(d)(11)	12 USC 1821(d)(11)
3064-AD53	201010	2010	12	1821	False	12 USC 1821(e)(1)	12 USC 1821(e)(1)
3064-AD53	201010	2010	12	1821	False	12 USC 1821(e)(8)(D)(i)	12 USC 1821(e)(8)(D)(i)
3064-AD53	201010	2010	12	1823	False	12 USC 1823(c)(4)	12 USC 1823(c)(4)
3064-AD53	201010	2010	12	1823	False	12 USC 1823(e)(2)	12 USC 1823(e)(2)
3064-AD54	201004	2010	12	1814	False	12 USC 1814 to 1817	12 USC 1814 to 1817
3064-AD54	201004	2010	12	1819	False	12 USC 1819 to 1820	12 USC 1819 to 1820
3064-AD54	201004	2010	12	1828	False	12 USC 1828	12 USC 1828
3064-AD54	201004	2010	12	1831u	False	12 USC 1831u	12 USC 1831u
3064-AD54	201004	2010	12	2901	False	12 USC 2901 to 2907	12 USC 2901 to 2907
3064-AD54	201004	2010	12	3103	False	12 USC 3103 to 3104	12 USC 3103 to 3104
3064-AD54	201004	2010	12	3108	False	12 USC 3108(a)	12 USC 3108(a)
3064-AD55	201004	2010	12	1821	False	12 USC 1821(d)(1)	12 USC 1821(d)(1)
3064-AD55	201004	2010	12	1821	False	12 USC 1821(d)(10)(C)	12 USC 1821(d)(10)(C)
3064-AD55	201004	2010	12	1821	False	12 USC 1821(d)(11)	12 USC 1821(d)(11)
3064-AD55	201004	2010	12	1821	False	12 USC 1821(e)(1)	12 USC 1821(e)(1)
3064-AD55	201004	2010	12	1821	False	12 USC 1821(e)(8)(D)(i)	12 USC 1821(e)(8)(D)(i)
3064-AD56	201004	2010	12	1817	False	12 USC 1817	12 USC 1817
3064-AD56	201010	2010	12	1817	False	12 USC 1817	12 USC 1817
3064-AD57	201010	2010	12	1441	False	12 USC 1441	12 USC 1441
3064-AD57	201010	2010	12	1813	False	12 USC 1813	12 USC 1813
3064-AD57	201010	2010	12	1815	False	12 USC 1815	12 USC 1815
3064-AD57	201010	2010	12	1821	False	12 USC 1821	12 USC 1821
3064-AD59	201010	2010	12	1817	False	12 USC 1817(b)	12 USC 1817(b)
3064-AD59	201010	2010	12	1818	False	12 USC 1818(a)(2)	12 USC 1818(a)(2)
3064-AD59	201010	2010	12	1818	False	12 USC 1818(t)	12 USC 1818(t)
3064-AD59	201010	2010	12	1819	False	12 USC 1819(a) Seventh	12 USC 1819(a) Seventh
3064-AD60	201010	2010	12	21	False	12 USC 21	12 USC 21
3064-AD60	201010	2010	12	22	False	12 USC 22	12 USC 22
3064-AD60	201010	2010	12	26	False	12 USC 26	12 USC 26
3064-AD60	201010	2010	12	27	False	12 USC 27	12 USC 27
3072-AC34	201004	2010	12	1141j	False	12 USC 1141j(a)	12 USC 1141j(a)
3072-AC34	201010	2010	12	1141j	False	12 USC 1141j(a)	12 USC 1141j(a)
3084-AA99	201004	2010	12	1811	False	12 USC 1811 et seq	12 USC 1811 et seq
3084-AA99	201010	2010	12	1811	False	12 USC 1811 et seq	12 USC 1811 et seq
3090-AI51	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AI72	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AI76	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AI77	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
3090-AI81	201210	2012	40	121	False	40 USC 121(c)	40 USC 121(c)
